"household_id","panel","wave","panel_wave","income","employment","expenditure"
"P1_H665",1,1,1,80941,0,34883
"P1_H666",1,1,1,45538,1,91711
"P1_H667",1,1,1,74634,1,45106
"P1_H668",1,1,1,76138,1,26294
"P1_H669",1,1,1,42701,1,30654
"P1_H670",1,1,1,63607,0,20852
"P1_H671",1,1,1,37766,1,88819
"P1_H672",1,1,1,42578,1,46438
"P1_H673",1,1,1,57808,1,22479
"P1_H674",1,1,1,28964,0,30118
"P1_H675",1,1,1,26108,0,49652
"P1_H676",1,1,1,80894,1,42253
"P1_H677",1,1,1,69243,0,50579
"P1_H678",1,1,1,64232,0,24434
"P1_H679",1,1,1,32909,1,40006
"P1_H680",1,1,1,57327,1,43640
"P1_H681",1,1,1,44028,1,20020
"P1_H682",1,1,1,27867,1,25962
"P1_H683",1,1,1,57649,1,32557
"P1_H684",1,1,1,67471,0,56908
"P1_H685",1,1,1,46954,1,49817
"P1_H686",1,1,1,71792,0,44331
"P1_H687",1,1,1,79299,1,56127
"P1_H688",1,1,1,34039,1,39284
"P1_H689",1,1,1,42641,1,44334
"P1_H690",1,1,1,85079,1,33324
"P1_H691",1,1,1,46705,0,32701
"P1_H692",1,1,1,38042,1,30129
"P1_H693",1,1,1,113495,1,62980
"P1_H694",1,1,1,35747,1,44809
"P1_H695",1,1,1,65964,1,63288
"P1_H696",1,1,1,105445,1,27318
"P1_H697",1,1,1,36352,0,53325
"P1_H698",1,1,1,37473,1,56999
"P1_H699",1,1,1,62964,1,56955
"P1_H700",1,1,1,113548,0,32149
"P1_H701",1,1,1,44212,0,43931
"P1_H702",1,1,1,49195,1,47367
"P1_H703",1,1,1,45472,1,39749
"P1_H704",1,1,1,48046,0,49624
"P1_H705",1,1,1,45585,1,57713
"P1_H706",1,1,1,67037,1,46719
"P1_H707",1,1,1,98847,0,28494
"P1_H708",1,1,1,67078,1,34120
"P1_H709",1,1,1,77053,1,38341
"P1_H710",1,1,1,93798,1,56711
"P1_H711",1,1,1,42627,1,31076
"P1_H712",1,1,1,81155,0,41027
"P1_H713",1,1,1,16614,0,55065
"P1_H714",1,1,1,62740,0,59951
"P1_H715",1,1,1,141047,1,26638
"P1_H716",1,1,1,29419,1,37509
"P1_H717",1,1,1,35454,1,37768
"P1_H718",1,1,1,58259,1,84736
"P1_H719",1,1,1,36782,0,53031
"P1_H720",1,1,1,45211,0,48737
"P1_H721",1,1,1,44171,0,72385
"P1_H722",1,1,1,19680,0,25863
"P1_H723",1,1,1,85359,1,51192
"P1_H724",1,1,1,45502,1,30656
"P1_H725",1,1,1,76922,1,25935
"P1_H726",1,1,1,58821,1,53663
"P1_H727",1,1,1,80199,1,31780
"P1_H728",1,1,1,53203,1,33513
"P1_H729",1,1,1,40512,1,41057
"P1_H730",1,1,1,40787,1,58752
"P1_H731",1,1,1,43622,0,42680
"P1_H732",1,1,1,62386,1,35122
"P1_H733",1,1,1,47139,0,31600
"P1_H734",1,1,1,58273,1,38711
"P1_H735",1,1,1,76873,0,40617
"P1_H736",1,1,1,64199,0,36423
"P1_H737",1,1,1,52342,1,48866
"P1_H738",1,1,1,84297,0,23248
"P1_H739",1,1,1,84919,1,89240
"P1_H740",1,1,1,49166,0,53200
"P1_H741",1,1,1,32085,0,60121
"P1_H742",1,1,1,59131,1,39867
"P1_H743",1,1,1,24904,1,47932
"P1_H744",1,1,1,78564,0,28400
"P1_H745",1,1,1,30947,1,39593
"P1_H746",1,1,1,53922,1,31931
"P1_H747",1,1,1,38317,1,40862
"P1_H748",1,1,1,40304,0,37628
"P1_H749",1,1,1,77087,1,53770
"P1_H750",1,1,1,55045,1,39373
"P1_H751",1,1,1,56447,1,37147
"P1_H752",1,1,1,82778,0,24829
"P1_H753",1,1,1,56633,1,47437
"P1_H754",1,1,1,43978,1,39528
"P1_H755",1,1,1,50513,1,55071
"P1_H756",1,1,1,37058,0,32671
"P1_H757",1,1,1,80265,1,37215
"P1_H758",1,1,1,71855,0,45135
"P1_H759",1,1,1,29102,1,43783
"P1_H760",1,1,1,61370,0,40537
"P1_H761",1,1,1,65584,0,43790
"P1_H762",1,1,1,54195,1,37173
"P1_H763",1,1,1,53634,0,52289
"P1_H764",1,1,1,31286,1,33935
"P1_H765",1,1,1,45099,0,37584
"P1_H766",1,1,1,33887,1,35740
"P1_H767",1,1,1,69918,1,98224
"P1_H768",1,1,1,53824,1,53812
"P1_H769",1,1,1,66065,1,31000
"P1_H770",1,1,1,75529,1,21843
"P1_H771",1,1,1,47871,1,44899
"P1_H772",1,1,1,41439,1,42104
"P1_H773",1,1,1,27623,1,58491
"P1_H774",1,1,1,66597,0,32614
"P1_H775",1,1,1,74556,1,37056
"P1_H776",1,1,1,42431,1,50784
"P1_H777",1,1,1,42716,0,43946
"P1_H778",1,1,1,74960,0,37610
"P1_H779",1,1,1,50050,1,43285
"P1_H780",1,1,1,34673,1,44955
"P1_H781",1,1,1,42226,1,48223
"P1_H782",1,1,1,52803,1,47130
"P1_H783",1,1,1,132016,1,46244
"P1_H784",1,1,1,19488,1,47378
"P1_H785",1,1,1,55675,0,52839
"P1_H786",1,1,1,46833,0,34136
"P1_H787",1,1,1,37507,1,57820
"P1_H788",1,1,1,60290,1,59728
"P1_H789",1,1,1,43314,1,32423
"P1_H790",1,1,1,35792,1,48598
"P1_H791",1,1,1,79358,1,37686
"P1_H792",1,1,1,55208,1,40545
"P1_H793",1,1,1,37315,1,37942
"P1_H794",1,1,1,56849,0,39144
"P1_H795",1,1,1,40757,1,41687
"P1_H796",1,1,1,72041,1,41690
"P1_H797",1,1,1,60535,1,49262
"P1_H798",1,1,1,35923,1,51556
"P1_H799",1,1,1,73878,1,40013
"P1_H800",1,1,1,43723,0,59998
"P1_H801",1,1,1,37240,1,51564
"P1_H802",1,1,1,39181,0,28783
"P1_H803",1,1,1,25721,1,29462
"P1_H804",1,1,1,21631,1,40551
"P1_H805",1,1,1,50857,1,34816
"P1_H806",1,1,1,41325,1,61598
"P1_H807",1,1,1,28472,0,46092
"P1_H808",1,1,1,31826,0,53327
"P1_H809",1,1,1,42778,1,34431
"P1_H810",1,1,1,61587,0,25050
"P1_H811",1,1,1,65009,1,39269
"P1_H812",1,1,1,43297,1,47213
"P1_H813",1,1,1,38282,1,44476
"P1_H814",1,1,1,41844,0,40733
"P1_H815",1,1,1,59428,1,47622
"P1_H816",1,1,1,46639,1,36130
"P1_H817",1,1,1,59027,1,68768
"P1_H818",1,1,1,50536,1,51968
"P1_H819",1,1,1,27816,1,62883
"P1_H820",1,1,1,94080,1,33183
"P1_H821",1,1,1,54833,1,40695
"P1_H822",1,1,1,55069,1,47358
"P1_H823",1,1,1,60025,1,45274
"P1_H824",1,1,1,21166,1,31184
"P1_H825",1,1,1,25501,1,45675
"P1_H826",1,1,1,46519,1,38245
"P1_H827",1,1,1,43153,0,35659
"P1_H828",1,1,1,70308,1,40860
"P1_H829",1,1,1,35692,0,35240
"P1_H830",1,1,1,53922,1,49176
"P1_H831",1,1,1,46944,0,36568
"P1_H832",1,1,1,27892,1,61164
"P1_H833",1,1,1,39337,0,45248
"P1_H834",1,1,1,46625,1,37052
"P1_H835",1,1,1,70891,0,36812
"P1_H836",1,1,1,31000,1,38230
"P1_H837",1,1,1,57396,1,60225
"P1_H838",1,1,1,28199,0,42246
"P1_H839",1,1,1,32391,1,38998
"P1_H840",1,1,1,42248,1,45314
"P1_H841",1,1,1,66338,0,46920
"P1_H842",1,1,1,48629,1,36665
"P1_H843",1,1,1,82346,1,29016
"P1_H844",1,1,1,47601,1,32128
"P1_H845",1,1,1,45981,0,32413
"P1_H846",1,1,1,56233,1,50083
"P1_H847",1,1,1,47186,0,34902
"P1_H848",1,1,1,35589,0,48921
"P1_H849",1,1,1,42081,1,37402
"P1_H850",1,1,1,123812,1,40474
"P1_H851",1,1,1,84004,1,28117
"P1_H852",1,1,1,62169,1,34273
"P1_H853",1,1,1,64340,0,65836
"P1_H854",1,1,1,30901,1,29813
"P1_H855",1,1,1,28918,1,55101
"P1_H856",1,1,1,64159,0,40893
"P1_H857",1,1,1,39818,0,64139
"P1_H858",1,1,1,59746,0,41301
"P1_H859",1,1,1,30897,1,52874
"P1_H860",1,1,1,105301,1,42741
"P1_H861",1,1,1,75504,1,44337
"P1_H862",1,1,1,33582,1,32250
"P1_H863",1,1,1,78925,1,62011
"P1_H864",1,1,1,40106,0,49901
"P1_H865",1,1,1,47845,0,80633
"P1_H866",1,1,1,67333,1,36461
"P1_H867",1,1,1,27600,1,66773
"P1_H868",1,1,1,53899,1,38886
"P1_H869",1,1,1,48897,1,60134
"P1_H870",1,1,1,212636,1,41065
"P1_H871",1,1,1,95064,0,42383
"P1_H872",1,1,1,20975,1,27668
"P1_H873",1,1,1,75506,1,34178
"P1_H874",1,1,1,65016,1,41164
"P1_H875",1,1,1,40893,1,24679
"P1_H876",1,1,1,66700,1,35672
"P1_H877",1,1,1,42710,0,75296
"P1_H878",1,1,1,37737,1,24027
"P1_H879",1,1,1,67682,1,35959
"P1_H880",1,1,1,75361,0,36655
"P1_H881",1,1,1,51083,0,54374
"P1_H882",1,1,1,24009,1,55281
"P1_H883",1,1,1,25707,0,37642
"P1_H884",1,1,1,33367,0,36199
"P1_H885",1,1,1,71497,1,58862
"P1_H886",1,1,1,32103,1,39743
"P1_H887",1,1,1,32363,1,37325
"P1_H888",1,1,1,53175,1,44349
"P1_H889",1,1,1,57342,0,48008
"P1_H890",1,1,1,45452,0,40515
"P1_H891",1,1,1,96396,0,41700
"P1_H892",1,1,1,45577,0,32287
"P1_H893",1,1,1,78878,1,45609
"P1_H894",1,1,1,52532,0,49218
"P1_H895",1,1,1,54102,0,36402
"P1_H896",1,1,1,50537,0,31738
"P1_H897",1,1,1,26973,1,19804
"P1_H898",1,1,1,55273,1,46279
"P1_H899",1,1,1,49296,1,31836
"P1_H900",1,1,1,87171,0,44593
"P1_H901",1,1,1,52271,1,37824
"P1_H902",1,1,1,32642,1,49708
"P1_H903",1,1,1,49945,1,27376
"P1_H904",1,1,1,77413,1,35025
"P1_H905",1,1,1,100125,1,50702
"P1_H906",1,1,1,78630,1,40948
"P1_H907",1,1,1,44355,0,33415
"P1_H908",1,1,1,32694,1,45037
"P1_H909",1,1,1,77843,1,30675
"P1_H910",1,1,1,27393,1,32893
"P1_H911",1,1,1,75752,1,47815
"P1_H912",1,1,1,33827,1,52205
"P1_H913",1,1,1,26349,1,30797
"P1_H914",1,1,1,69471,0,21167
"P1_H915",1,1,1,82464,1,42975
"P1_H916",1,1,1,87195,1,36574
"P1_H917",1,1,1,43873,0,68012
"P1_H918",1,1,1,51684,0,33942
"P1_H919",1,1,1,67719,1,26716
"P1_H920",1,1,1,143909,1,50672
"P1_H921",1,1,1,28557,0,47505
"P1_H922",1,1,1,50943,1,24211
"P1_H923",1,1,1,41059,0,40771
"P1_H924",1,1,1,32662,1,35364
"P1_H925",1,1,1,59392,0,20463
"P1_H926",1,1,1,76661,0,33347
"P1_H927",1,1,1,49961,1,47112
"P1_H928",1,1,1,23321,1,57355
"P1_H929",1,1,1,80514,1,34661
"P1_H930",1,1,1,70310,1,26243
"P1_H931",1,1,1,38111,1,39536
"P1_H932",1,1,1,63279,0,56644
"P1_H933",1,1,1,41631,1,33290
"P1_H934",1,1,1,53267,1,53002
"P1_H935",1,1,1,32512,1,44681
"P1_H936",1,1,1,57549,1,53629
"P1_H937",1,1,1,31244,1,27807
"P1_H938",1,1,1,76025,0,34475
"P1_H939",1,1,1,47605,1,53567
"P1_H940",1,1,1,34904,1,32170
"P1_H941",1,1,1,47315,1,30612
"P1_H942",1,1,1,29652,1,35667
"P1_H943",1,1,1,70025,1,43104
"P1_H944",1,1,1,31585,1,34329
"P1_H945",1,1,1,46753,1,37512
"P1_H946",1,1,1,38980,1,36460
"P1_H947",1,1,1,51228,1,49352
"P1_H948",1,1,1,54180,0,99262
"P1_H949",1,1,1,27423,1,56554
"P1_H950",1,1,1,32215,0,37799
"P1_H951",1,1,1,53644,1,37327
"P1_H952",1,1,1,96027,1,78536
"P1_H953",1,1,1,32097,1,66486
"P1_H954",1,1,1,42417,1,44420
"P1_H955",1,1,1,31752,0,55182
"P1_H956",1,1,1,82313,0,53659
"P1_H957",1,1,1,94728,1,73368
"P1_H958",1,1,1,41610,1,30204
"P1_H959",1,1,1,39058,1,36362
"P1_H960",1,1,1,48210,0,38509
"P1_H961",1,1,1,71998,1,47465
"P1_H962",1,1,1,71684,1,30810
"P1_H963",1,1,1,29892,1,32394
"P1_H964",1,1,1,37761,1,43173
"P1_H965",1,1,1,78897,1,53018
"P1_H966",1,1,1,43829,1,59768
"P1_H967",1,1,1,54121,1,46046
"P1_H968",1,1,1,74978,1,48530
"P1_H969",1,1,1,58672,0,52216
"P1_H970",1,1,1,51446,0,30805
"P1_H971",1,1,1,39577,1,54216
"P1_H972",1,1,1,50192,1,38123
"P1_H973",1,1,1,30307,1,32061
"P1_H974",1,1,1,35622,1,35006
"P1_H975",1,1,1,63076,1,33717
"P1_H976",1,1,1,34778,1,36454
"P1_H977",1,1,1,49009,1,54530
"P1_H978",1,1,1,68083,1,36447
"P1_H979",1,1,1,83079,1,59000
"P1_H980",1,1,1,50023,0,69849
"P1_H981",1,1,1,63745,0,40530
"P1_H982",1,1,1,92461,0,42425
"P1_H983",1,1,1,55671,1,39532
"P1_H984",1,1,1,37680,1,55951
"P1_H985",1,1,1,52163,0,40931
"P1_H986",1,1,1,102540,0,53902
"P1_H987",1,1,1,41884,1,38016
"P1_H988",1,1,1,32070,0,34750
"P1_H989",1,1,1,42904,1,20362
"P1_H990",1,1,1,66634,1,37576
"P1_H991",1,1,1,54975,1,25877
"P1_H992",1,1,1,43658,0,29975
"P1_H993",1,1,1,54949,1,70334
"P1_H994",1,1,1,65160,0,43542
"P1_H995",1,1,1,112224,0,42944
"P1_H996",1,1,1,34786,1,52920
"P1_H997",1,1,1,37937,0,55052
"P1_H998",1,1,1,30819,1,38775
"P1_H999",1,1,1,127190,0,37607
"P1_H1000",1,1,1,41227,1,37468
"P2_H1",2,2,1,36640,1,40019
"P2_H2",2,2,1,73145,1,61298
"P2_H3",2,2,1,74470,1,29268
"P2_H4",2,2,1,58704,1,21473
"P2_H5",2,2,1,42834,0,40575
"P2_H6",2,2,1,69580,1,35970
"P2_H7",2,2,1,47835,1,38919
"P2_H8",2,2,1,44151,1,37145
"P2_H9",2,2,1,30513,1,49221
"P2_H10",2,2,1,41894,0,42876
"P2_H11",2,2,1,24064,1,53875
"P2_H12",2,2,1,57978,1,37546
"P2_H13",2,2,1,24910,1,48562
"P2_H14",2,2,1,59264,0,32751
"P2_H15",2,2,1,53637,1,44978
"P2_H16",2,2,1,58547,1,33788
"P2_H17",2,2,1,23315,0,47771
"P2_H18",2,2,1,23676,0,32315
"P2_H19",2,2,1,52181,1,31787
"P2_H20",2,2,1,56870,0,31688
"P2_H21",2,2,1,35566,1,39999
"P2_H22",2,2,1,47929,1,38677
"P2_H23",2,2,1,52443,1,46876
"P2_H24",2,2,1,50090,1,51033
"P2_H25",2,2,1,32456,1,72187
"P2_H26",2,2,1,62409,1,57623
"P2_H27",2,2,1,62813,1,32443
"P2_H28",2,2,1,52500,1,48789
"P2_H29",2,2,1,86581,0,35891
"P2_H30",2,2,1,36352,1,28304
"P2_H31",2,2,1,67502,1,24389
"P2_H32",2,2,1,58375,1,75364
"P2_H33",2,2,1,54501,1,45363
"P2_H34",2,2,1,40408,1,44138
"P2_H35",2,2,1,54658,0,25765
"P2_H36",2,2,1,50764,1,32701
"P2_H37",2,2,1,17356,0,26351
"P2_H38",2,2,1,71944,1,35383
"P2_H39",2,2,1,82956,0,54722
"P2_H40",2,2,1,23853,0,53451
"P2_H41",2,2,1,52813,0,30930
"P2_H42",2,2,1,50347,1,34937
"P2_H43",2,2,1,51239,0,43699
"P2_H44",2,2,1,65487,1,35658
"P2_H45",2,2,1,38792,0,40541
"P2_H46",2,2,1,41399,1,40707
"P2_H47",2,2,1,78045,1,31779
"P2_H48",2,2,1,65987,1,60434
"P2_H49",2,2,1,47995,1,40913
"P2_H50",2,2,1,86449,0,42686
"P2_H51",2,2,1,52786,1,59722
"P2_H52",2,2,1,46444,1,29400
"P2_H53",2,2,1,55179,1,65489
"P2_H54",2,2,1,119956,1,59292
"P2_H55",2,2,1,34950,0,29349
"P2_H56",2,2,1,36822,1,75696
"P2_H57",2,2,1,82885,1,65669
"P2_H58",2,2,1,53939,0,47775
"P2_H59",2,2,1,43791,1,41437
"P2_H60",2,2,1,72835,1,34130
"P2_H61",2,2,1,35750,0,42709
"P2_H62",2,2,1,53350,1,36075
"P2_H63",2,2,1,34551,0,30946
"P2_H64",2,2,1,50493,0,32594
"P2_H65",2,2,1,35202,0,45033
"P2_H66",2,2,1,50536,1,57556
"P2_H67",2,2,1,40909,1,24221
"P2_H68",2,2,1,120000,1,46001
"P2_H69",2,2,1,33771,1,42474
"P2_H70",2,2,1,52916,1,70442
"P2_H71",2,2,1,59906,1,30027
"P2_H72",2,2,1,28789,0,30474
"P2_H73",2,2,1,22180,1,23007
"P2_H74",2,2,1,35280,1,47443
"P2_H75",2,2,1,41548,1,33236
"P2_H76",2,2,1,58640,1,32276
"P2_H77",2,2,1,70600,1,72479
"P2_H78",2,2,1,59648,1,49834
"P2_H79",2,2,1,74065,0,43485
"P2_H80",2,2,1,36398,0,30197
"P2_H81",2,2,1,46275,0,34263
"P2_H82",2,2,1,39433,0,33514
"P2_H83",2,2,1,95489,0,47531
"P2_H84",2,2,1,71073,1,45056
"P2_H85",2,2,1,79256,1,65669
"P2_H86",2,2,1,46904,1,34007
"P2_H87",2,2,1,15517,0,36940
"P2_H88",2,2,1,38570,1,55244
"P2_H89",2,2,1,36378,0,50657
"P2_H90",2,2,1,63250,1,41484
"P2_H91",2,2,1,114790,0,43338
"P2_H92",2,2,1,57485,1,49612
"P2_H93",2,2,1,25459,0,44872
"P2_H94",2,2,1,30299,1,37179
"P2_H95",2,2,1,72093,1,46242
"P2_H96",2,2,1,30246,1,65394
"P2_H97",2,2,1,44261,0,30307
"P2_H98",2,2,1,52615,1,34413
"P2_H99",2,2,1,36991,1,60279
"P2_H100",2,2,1,64579,1,32791
"P2_H101",2,2,1,30194,1,38260
"P2_H102",2,2,1,26958,1,33492
"P2_H103",2,2,1,59039,1,63964
"P2_H104",2,2,1,25276,1,41452
"P2_H105",2,2,1,50181,1,27949
"P2_H106",2,2,1,62031,1,51219
"P2_H107",2,2,1,58744,1,45819
"P2_H108",2,2,1,100248,1,53840
"P2_H109",2,2,1,51002,1,31218
"P2_H110",2,2,1,32634,1,33295
"P2_H111",2,2,1,32831,1,49697
"P2_H112",2,2,1,20898,1,77829
"P2_H113",2,2,1,53462,1,27669
"P2_H114",2,2,1,53789,0,35630
"P2_H115",2,2,1,35984,1,39895
"P2_H116",2,2,1,43179,1,50191
"P2_H117",2,2,1,48544,1,52123
"P2_H118",2,2,1,35880,0,30783
"P2_H119",2,2,1,34360,1,39109
"P2_H120",2,2,1,65168,0,52849
"P2_H121",2,2,1,131173,0,30744
"P2_H122",2,2,1,50118,0,33271
"P2_H123",2,2,1,43644,0,43776
"P2_H124",2,2,1,63439,1,38348
"P2_H125",2,2,1,24691,1,41535
"P2_H126",2,2,1,88075,1,47816
"P2_H127",2,2,1,44540,0,26120
"P2_H128",2,2,1,46464,1,50220
"P2_H129",2,2,1,73052,1,42833
"P2_H130",2,2,1,49024,1,48420
"P2_H131",2,2,1,33850,0,29602
"P2_H132",2,2,1,34202,1,38232
"P2_H133",2,2,1,46893,1,49492
"P2_H134",2,2,1,47852,0,40167
"P2_H135",2,2,1,69789,1,29886
"P2_H136",2,2,1,131617,0,41453
"P2_H137",2,2,1,165407,0,27529
"P2_H138",2,2,1,24230,0,44593
"P2_H139",2,2,1,26275,0,51855
"P2_H140",2,2,1,31705,0,42605
"P2_H141",2,2,1,22952,1,33375
"P2_H142",2,2,1,57506,0,41293
"P2_H143",2,2,1,55473,0,22144
"P2_H144",2,2,1,68012,1,70053
"P2_H145",2,2,1,57856,0,45696
"P2_H146",2,2,1,47807,0,22376
"P2_H147",2,2,1,48768,1,56036
"P2_H148",2,2,1,68872,1,48125
"P2_H149",2,2,1,57907,0,32226
"P2_H150",2,2,1,75709,1,55427
"P2_H151",2,2,1,62671,1,39560
"P2_H152",2,2,1,73167,1,28434
"P2_H153",2,2,1,25891,0,49053
"P2_H154",2,2,1,45435,1,35033
"P2_H155",2,2,1,69751,1,37847
"P2_H156",2,2,1,43221,0,29650
"P2_H157",2,2,1,67277,1,67642
"P2_H158",2,2,1,31630,1,39705
"P2_H159",2,2,1,30380,1,49312
"P2_H160",2,2,1,27995,1,34881
"P2_H161",2,2,1,92013,0,23184
"P2_H162",2,2,1,54292,1,67310
"P2_H163",2,2,1,38090,0,54157
"P2_H164",2,2,1,71824,1,47384
"P2_H165",2,2,1,57036,1,42849
"P2_H166",2,2,1,46990,1,60195
"P2_H167",2,2,1,64532,1,64908
"P2_H168",2,2,1,135763,1,68201
"P2_H169",2,2,1,32631,1,29552
"P2_H170",2,2,1,39297,1,46401
"P2_H171",2,2,1,62436,1,29840
"P2_H172",2,2,1,47698,1,30153
"P2_H173",2,2,1,39165,1,60361
"P2_H174",2,2,1,84192,1,41191
"P2_H175",2,2,1,50990,1,109948
"P2_H176",2,2,1,26903,1,23255
"P2_H177",2,2,1,53595,1,32157
"P2_H178",2,2,1,82536,1,29061
"P2_H179",2,2,1,17067,1,54966
"P2_H180",2,2,1,31660,1,22780
"P2_H181",2,2,1,65021,1,66267
"P2_H182",2,2,1,107236,1,62467
"P2_H183",2,2,1,34279,1,32604
"P2_H184",2,2,1,47568,1,49843
"P2_H185",2,2,1,37963,1,54719
"P2_H186",2,2,1,69219,0,36019
"P2_H187",2,2,1,62143,1,38748
"P2_H188",2,2,1,97854,1,38869
"P2_H189",2,2,1,29276,0,41118
"P2_H190",2,2,1,32139,1,66024
"P2_H191",2,2,1,54389,1,35756
"P2_H192",2,2,1,50044,1,38426
"P2_H193",2,2,1,35803,1,41093
"P2_H194",2,2,1,77689,1,38981
"P2_H195",2,2,1,38313,1,49819
"P2_H196",2,2,1,76558,1,30699
"P2_H197",2,2,1,56813,0,34789
"P2_H198",2,2,1,38390,1,56560
"P2_H199",2,2,1,66117,0,33944
"P2_H200",2,2,1,60055,1,39312
"P2_H201",2,2,1,47215,1,60290
"P2_H202",2,2,1,72272,1,57021
"P2_H203",2,2,1,55415,1,32866
"P2_H204",2,2,1,39453,1,46486
"P2_H205",2,2,1,83353,0,45286
"P2_H206",2,2,1,41990,1,33670
"P2_H207",2,2,1,32804,1,29516
"P2_H208",2,2,1,37797,1,35561
"P2_H209",2,2,1,60709,1,41651
"P2_H210",2,2,1,60865,1,45627
"P2_H211",2,2,1,35701,0,39510
"P2_H212",2,2,1,59645,1,42441
"P2_H213",2,2,1,49538,1,24561
"P2_H214",2,2,1,64458,1,65949
"P2_H215",2,2,1,94803,1,21610
"P2_H216",2,2,1,37711,1,38996
"P2_H217",2,2,1,70966,1,33706
"P2_H218",2,2,1,39609,1,53254
"P2_H219",2,2,1,47764,1,78914
"P2_H220",2,2,1,113285,1,31191
"P2_H221",2,2,1,89607,1,35415
"P2_H222",2,2,1,33604,1,30452
"P2_H223",2,2,1,74270,0,39848
"P2_H224",2,2,1,77261,1,35553
"P2_H225",2,2,1,42895,1,23547
"P2_H226",2,2,1,50427,0,45135
"P2_H227",2,2,1,49744,0,23613
"P2_H228",2,2,1,50868,1,39301
"P2_H229",2,2,1,78400,1,46876
"P2_H230",2,2,1,51437,1,48627
"P2_H231",2,2,1,39696,0,53722
"P2_H232",2,2,1,28400,1,53396
"P2_H233",2,2,1,67106,1,57358
"P2_H234",2,2,1,60369,1,36420
"P2_H235",2,2,1,56124,1,50132
"P2_H236",2,2,1,30958,0,36963
"P2_H237",2,2,1,129299,1,44937
"P2_H238",2,2,1,72512,1,30982
"P2_H239",2,2,1,66735,0,37451
"P2_H240",2,2,1,53428,0,45584
"P2_H241",2,2,1,27406,1,52741
"P2_H242",2,2,1,85525,0,32547
"P2_H243",2,2,1,52240,1,42090
"P2_H244",2,2,1,33869,1,38114
"P2_H245",2,2,1,79520,1,55429
"P2_H246",2,2,1,33492,0,67062
"P2_H247",2,2,1,38250,1,66285
"P2_H248",2,2,1,55290,0,30072
"P2_H249",2,2,1,25219,0,36957
"P2_H250",2,2,1,79057,1,23549
"P2_H251",2,2,1,69427,1,28606
"P2_H252",2,2,1,25051,1,48802
"P2_H253",2,2,1,60405,1,45233
"P2_H254",2,2,1,63040,1,53667
"P2_H255",2,2,1,72134,1,31273
"P2_H256",2,2,1,64123,0,28865
"P2_H257",2,2,1,56879,0,35088
"P2_H258",2,2,1,43461,1,80146
"P2_H259",2,2,1,30562,1,51378
"P2_H260",2,2,1,43223,0,31337
"P2_H261",2,2,1,35800,0,29748
"P2_H262",2,2,1,38040,1,48137
"P2_H263",2,2,1,97903,0,54858
"P2_H264",2,2,1,66159,1,35821
"P2_H265",2,2,1,33690,1,30875
"P2_H266",2,2,1,47106,0,28628
"P2_H267",2,2,1,75967,1,49430
"P2_H268",2,2,1,40081,0,43733
"P2_H269",2,2,1,42691,1,63856
"P2_H270",2,2,1,28652,1,22046
"P2_H271",2,2,1,82896,1,41264
"P2_H272",2,2,1,62322,0,41734
"P2_H273",2,2,1,64834,1,42973
"P2_H274",2,2,1,39758,0,72913
"P2_H275",2,2,1,55232,0,57722
"P2_H276",2,2,1,39842,1,37821
"P2_H277",2,2,1,74014,1,35166
"P2_H278",2,2,1,52013,1,25109
"P2_H279",2,2,1,64159,1,31089
"P2_H280",2,2,1,33307,1,35638
"P2_H281",2,2,1,32842,1,35128
"P2_H282",2,2,1,54781,1,42976
"P2_H283",2,2,1,59810,0,62265
"P2_H284",2,2,1,48808,1,58701
"P2_H285",2,2,1,47819,1,27376
"P2_H286",2,2,1,104663,0,51466
"P2_H287",2,2,1,66111,1,40412
"P2_H288",2,2,1,23344,0,51607
"P2_H289",2,2,1,35454,1,32659
"P2_H290",2,2,1,36224,0,24282
"P2_H291",2,2,1,49405,1,43199
"P2_H292",2,2,1,64414,0,79956
"P2_H293",2,2,1,61483,1,34678
"P2_H294",2,2,1,55684,1,50557
"P2_H295",2,2,1,43424,1,29646
"P2_H296",2,2,1,43509,0,48859
"P2_H297",2,2,1,34921,1,48298
"P2_H298",2,2,1,51945,1,49906
"P2_H299",2,2,1,50777,0,36763
"P2_H300",2,2,1,114818,1,30733
"P2_H301",2,2,1,53653,1,22183
"P2_H302",2,2,1,56085,1,50134
"P2_H303",2,2,1,44155,1,41603
"P2_H304",2,2,1,58277,1,25347
"P2_H305",2,2,1,85210,1,52486
"P2_H306",2,2,1,47438,1,46339
"P2_H307",2,2,1,67956,0,48805
"P2_H308",2,2,1,40528,1,37112
"P2_H309",2,2,1,45334,1,50612
"P2_H310",2,2,1,46130,0,37610
"P2_H311",2,2,1,62976,1,41907
"P2_H312",2,2,1,55007,1,29725
"P2_H313",2,2,1,30745,1,61392
"P2_H314",2,2,1,132092,1,77363
"P2_H315",2,2,1,42564,1,27286
"P2_H316",2,2,1,48950,0,60535
"P2_H317",2,2,1,48063,1,49822
"P2_H318",2,2,1,32687,1,49049
"P2_H319",2,2,1,20785,1,33759
"P2_H320",2,2,1,27739,1,21213
"P2_H321",2,2,1,27847,1,41767
"P2_H322",2,2,1,36714,1,35434
"P2_H323",2,2,1,58875,0,43871
"P2_H324",2,2,1,78221,0,22406
"P2_H325",2,2,1,38111,1,31247
"P2_H326",2,2,1,36126,1,26600
"P2_H327",2,2,1,84169,0,49632
"P2_H328",2,2,1,77380,0,28932
"P2_H329",2,2,1,46141,1,55370
