"person_id","gender","baseline_age","baseline_education","region","wave","year","age","employed","income","health_status","base_weight","attrition_weight","final_weight"
340,"Male",34,19,"West",1,2020,34,1,25469,73.171081323465,1000,1,1000
341,"Male",23,4,"South",1,2020,23,0,52923,48.1418638495733,1000,1,1000
342,"Female",19,12,"North",1,2020,19,0,24211,53.153622091318,1000,1,1000
343,"Female",37,13,"West",1,2020,37,1,74807,63.9054002082664,1000,1,1000
344,"Female",23,2,"East",1,2020,23,1,58612,71.8094770939985,1000,1,1000
345,"Male",44,17,"North",1,2020,44,1,39277,70.0042600773889,1000,1,1000
346,"Female",18,20,"East",1,2020,18,1,111536,63.5390475378613,1000,1,1000
347,"Male",48,15,"West",1,2020,48,1,74534,39.5174617949186,1000,1,1000
348,"Male",33,3,"West",1,2020,33,1,36656,74.1222549328731,1000,1,1000
349,"Male",44,16,"South",1,2020,44,1,39030,13.7014022444641,1000,1,1000
350,"Female",51,3,"East",1,2020,51,1,37514,44.5776425427952,1000,1,1000
351,"Male",59,14,"East",1,2020,59,1,64877,66.8650799408269,1000,1,1000
352,"Female",30,1,"East",1,2020,30,0,29770,77.854886155594,1000,1,1000
353,"Female",47,13,"North",1,2020,47,0,54283,67.0434865303751,1000,1,1000
354,"Female",22,17,"North",1,2020,22,1,63258,86.5025876445696,1000,1,1000
355,"Female",59,10,"North",1,2020,59,1,90409,46.3971083653136,1000,1,1000
356,"Male",49,4,"West",1,2020,49,1,39521,27.2196656885211,1000,1,1000
357,"Female",33,2,"East",1,2020,33,1,8530,85.0123185305264,1000,1,1000
358,"Male",43,12,"West",1,2020,43,1,61990,67.3432620998766,1000,1,1000
359,"Male",64,18,"West",1,2020,64,1,172526,2.94128940038664,1000,1,1000
360,"Male",29,17,"South",1,2020,29,1,92949,88.2586623562433,1000,1,1000
361,"Female",57,8,"West",1,2020,57,1,35720,74.8418155078923,1000,1,1000
362,"Male",51,3,"East",1,2020,51,0,53313,59.4452907787994,1000,1,1000
363,"Male",49,19,"South",1,2020,49,1,45030,33.8093651993746,1000,1,1000
364,"Male",24,15,"West",1,2020,24,1,47584,45.7585308557275,1000,1,1000
365,"Female",20,20,"West",1,2020,20,1,216680,42.0091924762686,1000,1,1000
366,"Male",37,11,"West",1,2020,37,0,37029,48.8299676062623,1000,1,1000
367,"Female",38,5,"East",1,2020,38,1,55850,80.1769812745266,1000,1,1000
368,"Male",64,11,"East",1,2020,64,1,34118,14.5492882969869,1000,1,1000
369,"Female",47,0,"West",1,2020,47,1,68757,62.4665417550832,1000,1,1000
370,"Male",27,13,"South",1,2020,27,1,66366,30.9872802855476,1000,1,1000
371,"Female",27,16,"South",1,2020,27,1,96860,51.4051229833946,1000,1,1000
372,"Male",22,8,"South",1,2020,22,1,30762,77.4916694141011,1000,1,1000
373,"Female",54,20,"North",1,2020,54,1,137585,88.9018486077918,1000,1,1000
374,"Male",50,12,"South",1,2020,50,1,30834,17.1896316774971,1000,1,1000
375,"Male",30,10,"West",1,2020,30,1,78842,46.7404432253969,1000,1,1000
376,"Female",39,19,"South",1,2020,39,1,62896,66.3158216025529,1000,1,1000
377,"Male",35,18,"East",1,2020,35,1,25898,65.4192860542213,1000,1,1000
378,"Female",35,5,"West",1,2020,35,0,31776,54.7294826893994,1000,1,1000
379,"Female",50,15,"North",1,2020,50,0,123688,62.4737128309339,1000,1,1000
380,"Female",42,14,"East",1,2020,42,1,62352,57.9017692093198,1000,1,1000
381,"Female",49,16,"West",1,2020,49,1,115611,70.8388751964873,1000,1,1000
382,"Female",48,5,"South",1,2020,48,0,12079,52.8882099470908,1000,1,1000
383,"Male",37,8,"North",1,2020,37,1,27184,66.1763267807342,1000,1,1000
384,"Female",30,14,"West",1,2020,30,1,45119,73.6372490745852,1000,1,1000
385,"Male",53,14,"South",1,2020,53,1,82167,75.4936686760833,1000,1,1000
386,"Male",26,20,"North",1,2020,26,1,50690,54.6201047384922,1000,1,1000
387,"Male",35,8,"North",1,2020,35,1,18537,49.7313737149005,1000,1,1000
388,"Male",48,9,"South",1,2020,48,1,71823,35.6759563480303,1000,1,1000
389,"Female",42,12,"North",1,2020,42,1,51197,55.2791754933854,1000,1,1000
390,"Female",65,10,"West",1,2020,65,1,69806,62.3089769247322,1000,1,1000
391,"Female",26,11,"East",1,2020,26,0,51439,59.261296056038,1000,1,1000
392,"Female",54,4,"North",1,2020,54,0,42988,47.6842434288693,1000,1,1000
393,"Male",22,10,"North",1,2020,22,1,38894,60.4793242235449,1000,1,1000
394,"Male",51,1,"West",1,2020,51,1,38326,54.8096168436938,1000,1,1000
395,"Female",37,19,"South",1,2020,37,0,74409,57.6615577064716,1000,1,1000
396,"Male",32,9,"South",1,2020,32,1,56091,61.8811858681269,1000,1,1000
397,"Female",38,2,"West",1,2020,38,1,22643,56.5244426052112,1000,1,1000
398,"Female",42,0,"North",1,2020,42,0,29990,59.7139734979526,1000,1,1000
399,"Male",22,20,"South",1,2020,22,1,59688,69.7749030389178,1000,1,1000
400,"Female",35,1,"East",1,2020,35,1,79477,86.35202777776,1000,1,1000
401,"Female",32,0,"West",1,2020,32,1,25215,61.8122014998568,1000,1,1000
402,"Female",52,19,"West",1,2020,52,1,93887,63.796768408096,1000,1,1000
403,"Male",28,8,"South",1,2020,28,1,40554,57.4631215768825,1000,1,1000
404,"Female",64,2,"South",1,2020,64,1,28293,67.016575416447,1000,1,1000
405,"Female",25,14,"South",1,2020,25,1,156519,58.0640214127904,1000,1,1000
406,"Female",52,4,"South",1,2020,52,1,17900,69.9451819720856,1000,1,1000
407,"Male",43,17,"East",1,2020,43,0,76606,81.6229268720506,1000,1,1000
408,"Female",57,18,"West",1,2020,57,1,41120,34.6829550745561,1000,1,1000
409,"Male",21,20,"North",1,2020,21,1,103083,83.395760629454,1000,1,1000
410,"Male",35,4,"North",1,2020,35,0,24432,52.9990415195463,1000,1,1000
411,"Male",56,8,"North",1,2020,56,1,30168,60.2443800857137,1000,1,1000
412,"Female",26,19,"West",1,2020,26,1,82764,49.3031719730178,1000,1,1000
413,"Female",32,19,"West",1,2020,32,1,88525,45.8354833552207,1000,1,1000
414,"Female",39,2,"North",1,2020,39,1,46350,70.1567743369264,1000,1,1000
415,"Female",25,1,"North",1,2020,25,0,52256,99.733583350684,1000,1,1000
416,"Male",54,7,"East",1,2020,54,0,53940,58.8820138615423,1000,1,1000
417,"Female",44,11,"West",1,2020,44,1,44711,67.3404318931046,1000,1,1000
418,"Male",38,3,"North",1,2020,38,0,13470,75.1536592637105,1000,1,1000
419,"Male",33,8,"East",1,2020,33,0,38222,79.5941790915525,1000,1,1000
420,"Female",59,11,"North",1,2020,59,1,61498,48.3685324415618,1000,1,1000
421,"Male",46,10,"West",1,2020,46,0,30429,59.3572482818998,1000,1,1000
422,"Female",43,6,"East",1,2020,43,1,28815,63.2170114288952,1000,1,1000
423,"Male",37,7,"East",1,2020,37,1,77043,72.4396392885806,1000,1,1000
424,"Female",53,0,"North",1,2020,53,0,34162,36.9098727619226,1000,1,1000
425,"Male",34,12,"East",1,2020,34,0,70854,74.7156657663645,1000,1,1000
426,"Female",62,8,"East",1,2020,62,1,43596,43.8194525283114,1000,1,1000
427,"Female",31,12,"East",1,2020,31,1,42162,53.3308105909983,1000,1,1000
428,"Male",29,14,"West",1,2020,29,1,110368,50.0287610898854,1000,1,1000
429,"Female",40,6,"East",1,2020,40,1,96026,71.2148145757356,1000,1,1000
430,"Male",50,1,"South",1,2020,50,0,40417,51.6434900264475,1000,1,1000
431,"Male",27,13,"South",1,2020,27,1,59165,71.4493889604419,1000,1,1000
432,"Male",63,0,"West",1,2020,63,0,53890,54.5056790999048,1000,1,1000
433,"Male",33,1,"West",1,2020,33,0,14979,56.3090717651029,1000,1,1000
434,"Male",21,19,"East",1,2020,21,1,63783,75.3100861812682,1000,1,1000
435,"Female",44,13,"South",1,2020,44,1,42958,41.5515176292134,1000,1,1000
436,"Female",28,12,"South",1,2020,28,1,112172,69.052244916105,1000,1,1000
437,"Male",62,7,"West",1,2020,62,1,37289,62.9216984962969,1000,1,1000
438,"Male",49,2,"East",1,2020,49,1,27484,50.5532046363507,1000,1,1000
439,"Male",41,17,"West",1,2020,41,1,65538,45.7613069689443,1000,1,1000
440,"Male",39,4,"South",1,2020,39,1,54839,65.5178858682776,1000,1,1000
441,"Male",34,12,"North",1,2020,34,1,39400,48.1489887791842,1000,1,1000
442,"Male",20,6,"North",1,2020,20,0,12827,74.1116976958263,1000,1,1000
443,"Female",62,11,"West",1,2020,62,1,48573,82.0278506109185,1000,1,1000
444,"Male",43,10,"East",1,2020,43,1,79511,46.9518962031615,1000,1,1000
445,"Female",55,17,"East",1,2020,55,0,99433,68.4009514872003,1000,1,1000
446,"Male",40,13,"West",1,2020,40,1,34153,51.2384462720166,1000,1,1000
447,"Male",24,7,"East",1,2020,24,1,30852,61.3810127598699,1000,1,1000
448,"Male",42,7,"North",1,2020,42,0,255530,73.0000169183689,1000,1,1000
449,"Male",28,18,"East",1,2020,28,1,47182,79.9700349718331,1000,1,1000
450,"Female",26,16,"East",1,2020,26,0,129455,69.4751994905854,1000,1,1000
451,"Female",29,2,"North",1,2020,29,1,26330,41.8290724778477,1000,1,1000
452,"Male",56,10,"West",1,2020,56,1,91031,53.0180308814292,1000,1,1000
453,"Male",57,20,"South",1,2020,57,1,49569,65.3168554969438,1000,1,1000
454,"Female",19,4,"North",1,2020,19,1,27182,57.4386822713715,1000,1,1000
455,"Female",26,20,"East",1,2020,26,1,50316,36.7002787784841,1000,1,1000
456,"Male",54,5,"West",1,2020,54,1,78925,29.9750209219288,1000,1,1000
457,"Male",29,18,"East",1,2020,29,1,38602,72.9131416956902,1000,1,1000
458,"Female",63,18,"East",1,2020,63,1,94834,37.6101790289017,1000,1,1000
459,"Male",20,4,"North",1,2020,20,0,26103,60.8137274272756,1000,1,1000
460,"Female",56,16,"South",1,2020,56,0,67165,65.6168832878949,1000,1,1000
461,"Female",30,19,"South",1,2020,30,1,44975,91.0662412996177,1000,1,1000
462,"Male",26,12,"South",1,2020,26,0,91807,74.9819938354151,1000,1,1000
463,"Male",28,17,"East",1,2020,28,0,207145,74.7265450160339,1000,1,1000
464,"Female",50,15,"East",1,2020,50,1,76908,58.9254456684417,1000,1,1000
465,"Male",65,16,"West",1,2020,65,0,58754,29.9326127682243,1000,1,1000
466,"Female",28,10,"East",1,2020,28,1,89428,65.0666459109834,1000,1,1000
467,"Male",46,4,"North",1,2020,46,0,37784,64.9926878974363,1000,1,1000
468,"Male",34,10,"West",1,2020,34,1,29675,61.8329203781701,1000,1,1000
469,"Male",60,4,"North",1,2020,60,1,210740,65.9765621896951,1000,1,1000
470,"Male",45,15,"West",1,2020,45,1,33450,57.2156533355532,1000,1,1000
471,"Female",43,18,"West",1,2020,43,1,77146,69.4829321062323,1000,1,1000
472,"Female",22,1,"West",1,2020,22,0,37298,84.4858907502502,1000,1,1000
473,"Female",52,13,"South",1,2020,52,0,42852,69.0050588920332,1000,1,1000
474,"Male",31,6,"West",1,2020,31,1,51872,97.2879363854051,1000,1,1000
475,"Male",35,20,"South",1,2020,35,1,85681,85.1110827264182,1000,1,1000
476,"Female",59,14,"East",1,2020,59,1,89243,48.8587112969171,1000,1,1000
477,"Female",57,17,"West",1,2020,57,1,115112,60.0146334731678,1000,1,1000
478,"Female",24,10,"East",1,2020,24,1,76597,87.7337705260319,1000,1,1000
479,"Female",53,8,"North",1,2020,53,0,56220,50.4689790305088,1000,1,1000
480,"Male",52,8,"West",1,2020,52,0,34666,63.1734809515013,1000,1,1000
481,"Male",34,17,"West",1,2020,34,0,54463,37.8535292962041,1000,1,1000
482,"Male",42,12,"North",1,2020,42,0,42713,51.6720559347493,1000,1,1000
483,"Male",42,9,"South",1,2020,42,0,71947,70.3659814544838,1000,1,1000
484,"Female",28,2,"East",1,2020,28,1,39792,93.6812621819092,1000,1,1000
485,"Female",21,11,"South",1,2020,21,0,32875,72.444100027065,1000,1,1000
486,"Female",54,9,"West",1,2020,54,1,66922,47.0090152663379,1000,1,1000
487,"Male",47,17,"West",1,2020,47,1,32240,38.6222520140497,1000,1,1000
488,"Male",56,16,"East",1,2020,56,1,67618,51.331568498861,1000,1,1000
489,"Male",43,8,"East",1,2020,43,1,67738,87.0631210364809,1000,1,1000
490,"Male",38,6,"East",1,2020,38,1,38499,66.6608778936636,1000,1,1000
491,"Male",48,13,"North",1,2020,48,0,80544,77.1539297596492,1000,1,1000
492,"Female",35,9,"East",1,2020,35,1,45168,81.0237141245562,1000,1,1000
493,"Male",38,6,"North",1,2020,38,1,30389,52.2952547264887,1000,1,1000
494,"Male",42,14,"South",1,2020,42,1,49013,88.7331791371157,1000,1,1000
495,"Male",26,9,"North",1,2020,26,0,70910,94.1288657900161,1000,1,1000
496,"Male",58,11,"West",1,2020,58,1,39782,47.6640266880037,1000,1,1000
497,"Female",57,4,"West",1,2020,57,1,30855,51.4678098162665,1000,1,1000
498,"Male",65,18,"East",1,2020,65,0,87881,50.6528458769484,1000,1,1000
499,"Male",28,4,"North",1,2020,28,0,81219,44.9367021234458,1000,1,1000
500,"Female",39,7,"West",1,2020,39,1,42591,62.6563758094642,1000,1,1000
501,"Female",31,5,"East",1,2020,31,0,88502,78.7397950575093,1000,1,1000
502,"Male",22,7,"East",1,2020,22,1,50227,57.1752950605061,1000,1,1000
503,"Male",62,17,"South",1,2020,62,1,60733,39.5320390894832,1000,1,1000
504,"Female",42,11,"West",1,2020,42,1,25155,56.6947872764818,1000,1,1000
505,"Female",37,13,"East",1,2020,37,1,68322,67.7584959254391,1000,1,1000
506,"Female",60,13,"East",1,2020,60,0,74664,18.7980783891528,1000,1,1000
507,"Male",23,2,"South",1,2020,23,0,31767,90.9025840178968,1000,1,1000
508,"Female",64,19,"South",1,2020,64,1,44566,60.9433764415774,1000,1,1000
509,"Male",48,18,"South",1,2020,48,1,68705,47.9936673168979,1000,1,1000
510,"Female",22,6,"South",1,2020,22,1,24703,51.6139580939838,1000,1,1000
511,"Female",39,5,"South",1,2020,39,1,59336,69.481941153579,1000,1,1000
512,"Male",25,9,"East",1,2020,25,0,35594,42.2629134721749,1000,1,1000
513,"Male",64,20,"West",1,2020,64,1,50566,29.3816439496455,1000,1,1000
514,"Male",31,10,"South",1,2020,31,1,65477,56.5338714375826,1000,1,1000
515,"Male",33,17,"South",1,2020,33,1,44486,84.1482411420503,1000,1,1000
516,"Female",33,8,"East",1,2020,33,0,41515,72.6215049320891,1000,1,1000
517,"Female",46,6,"North",1,2020,46,1,26177,63.4379917979031,1000,1,1000
518,"Female",18,18,"South",1,2020,18,1,121126,56.6772056856345,1000,1,1000
519,"Female",49,15,"West",1,2020,49,1,38385,46.3266993175842,1000,1,1000
520,"Female",42,11,"East",1,2020,42,1,40612,48.7543283650068,1000,1,1000
521,"Male",35,13,"North",1,2020,35,1,55269,48.014755664375,1000,1,1000
522,"Male",63,14,"East",1,2020,63,1,30686,29.9799882622421,1000,1,1000
523,"Male",52,9,"West",1,2020,52,1,29698,31.1785084956362,1000,1,1000
524,"Male",26,5,"South",1,2020,26,1,40020,69.0858161233971,1000,1,1000
525,"Female",57,17,"West",1,2020,57,0,67523,49.3729486163744,1000,1,1000
526,"Male",30,4,"East",1,2020,30,0,53383,74.0705139875219,1000,1,1000
527,"Female",55,19,"North",1,2020,55,1,55943,58.0224674241801,1000,1,1000
528,"Female",46,0,"East",1,2020,46,0,31781,56.2273479944481,1000,1,1000
529,"Female",43,14,"South",1,2020,43,0,136574,24.4708813634435,1000,1,1000
530,"Female",50,1,"South",1,2020,50,1,28206,59.7985406614974,1000,1,1000
531,"Female",63,14,"North",1,2020,63,1,70935,41.8929172260017,1000,1,1000
532,"Male",58,1,"East",1,2020,58,1,31035,44.8440713276784,1000,1,1000
533,"Female",26,20,"North",1,2020,26,1,155707,53.0411435032616,1000,1,1000
534,"Male",38,6,"North",1,2020,38,1,73113,56.9094571150314,1000,1,1000
535,"Male",58,11,"South",1,2020,58,1,43216,68.9043379515632,1000,1,1000
536,"Female",63,12,"North",1,2020,63,0,62819,66.5069654135818,1000,1,1000
537,"Female",29,20,"West",1,2020,29,1,107129,56.1204146411376,1000,1,1000
538,"Female",54,20,"North",1,2020,54,1,33740,59.4543506124931,1000,1,1000
539,"Male",35,3,"South",1,2020,35,0,40288,47.8044945927913,1000,1,1000
540,"Male",31,10,"East",1,2020,31,1,55973,53.242887729966,1000,1,1000
541,"Male",29,20,"West",1,2020,29,1,56392,52.7334813423836,1000,1,1000
542,"Female",60,7,"West",1,2020,60,0,62019,42.9075807901677,1000,1,1000
543,"Male",62,3,"West",1,2020,62,1,13376,48.3143164098136,1000,1,1000
544,"Female",56,13,"South",1,2020,56,1,47828,46.6127646192463,1000,1,1000
545,"Female",23,3,"East",1,2020,23,1,12488,79.2385941727584,1000,1,1000
546,"Male",46,17,"South",1,2020,46,1,59244,61.8390950461395,1000,1,1000
547,"Female",49,5,"North",1,2020,49,1,30984,39.0588298247613,1000,1,1000
548,"Female",19,9,"South",1,2020,19,1,24912,44.8701334895103,1000,1,1000
549,"Female",30,16,"North",1,2020,30,1,61786,45.5261664786073,1000,1,1000
550,"Male",55,1,"North",1,2020,55,1,22012,29.7301755024822,1000,1,1000
551,"Male",43,13,"South",1,2020,43,1,21224,55.7006905206491,1000,1,1000
552,"Male",46,3,"East",1,2020,46,0,35611,57.6192141169355,1000,1,1000
553,"Female",19,14,"South",1,2020,19,1,63517,90.5000783182321,1000,1,1000
554,"Male",61,7,"South",1,2020,61,1,47349,36.8998891962616,1000,1,1000
555,"Male",29,8,"East",1,2020,29,1,69451,84.8236754452905,1000,1,1000
556,"Male",38,20,"North",1,2020,38,1,19606,70.7608462343362,1000,1,1000
557,"Male",53,11,"East",1,2020,53,0,57099,45.551764972656,1000,1,1000
558,"Female",22,2,"East",1,2020,22,0,40276,86.6438733008967,1000,1,1000
559,"Female",21,15,"North",1,2020,21,0,79111,60.5536337677653,1000,1,1000
560,"Male",44,17,"North",1,2020,44,1,38112,36.1691439603405,1000,1,1000
561,"Female",40,11,"West",1,2020,40,0,40232,62.3736460427182,1000,1,1000
562,"Male",23,14,"North",1,2020,23,1,64720,57.7974620537514,1000,1,1000
563,"Female",48,2,"South",1,2020,48,1,29202,81.9630688732042,1000,1,1000
564,"Male",31,6,"East",1,2020,31,0,76430,38.989173831057,1000,1,1000
565,"Female",51,9,"East",1,2020,51,0,81879,64.4183107497556,1000,1,1000
566,"Female",22,3,"North",1,2020,22,0,33131,61.9279758895221,1000,1,1000
567,"Male",62,4,"East",1,2020,62,0,27266,32.411958378751,1000,1,1000
568,"Male",52,18,"South",1,2020,52,0,60225,66.9081757784567,1000,1,1000
569,"Male",58,2,"North",1,2020,58,0,104593,58.6995567466771,1000,1,1000
570,"Male",51,13,"West",1,2020,51,0,58455,43.9835350641741,1000,1,1000
571,"Female",31,3,"South",1,2020,31,0,37146,57.8065071976266,1000,1,1000
572,"Female",61,16,"South",1,2020,61,1,61198,59.3117303738542,1000,1,1000
573,"Female",32,1,"South",1,2020,32,1,35618,62.0798303187298,1000,1,1000
574,"Female",57,2,"West",1,2020,57,1,48811,70.9875533429732,1000,1,1000
575,"Female",53,9,"East",1,2020,53,1,67481,55.1517195910744,1000,1,1000
576,"Female",25,0,"West",1,2020,25,1,15981,85.848463163663,1000,1,1000
577,"Male",28,18,"South",1,2020,28,1,73154,74.7129851210981,1000,1,1000
578,"Male",46,2,"East",1,2020,46,0,66459,63.7828615734832,1000,1,1000
579,"Male",39,13,"West",1,2020,39,0,188371,75.5964097536219,1000,1,1000
580,"Male",25,11,"North",1,2020,25,1,41212,59.7054777753121,1000,1,1000
581,"Female",20,16,"South",1,2020,20,1,184213,83.1513785019045,1000,1,1000
582,"Male",53,15,"East",1,2020,53,1,71449,69.5366814489592,1000,1,1000
583,"Female",19,10,"North",1,2020,19,1,88456,68.8661055562055,1000,1,1000
584,"Female",30,16,"South",1,2020,30,1,62566,81.9249266534234,1000,1,1000
585,"Male",19,1,"East",1,2020,19,0,26948,72.9252777420275,1000,1,1000
586,"Male",51,4,"South",1,2020,51,1,59204,42.6345780753508,1000,1,1000
587,"Male",46,3,"East",1,2020,46,1,62397,78.1508886446897,1000,1,1000
588,"Female",63,0,"South",1,2020,63,0,37059,49.1206646782536,1000,1,1000
589,"Female",23,7,"South",1,2020,23,0,29702,68.1359112203879,1000,1,1000
590,"Male",37,17,"West",1,2020,37,0,47276,67.677299263053,1000,1,1000
591,"Female",21,17,"West",1,2020,21,0,41890,65.0680074501057,1000,1,1000
592,"Male",33,15,"East",1,2020,33,1,52432,51.4741399026768,1000,1,1000
593,"Female",41,15,"North",1,2020,41,0,61331,61.6337681973293,1000,1,1000
594,"Male",46,16,"South",1,2020,46,1,107102,56.7725638285676,1000,1,1000
595,"Female",34,3,"West",1,2020,34,1,57722,63.4263240874504,1000,1,1000
596,"Male",57,0,"South",1,2020,57,1,21701,29.9623867684125,1000,1,1000
597,"Male",58,6,"South",1,2020,58,0,14401,43.7258727892398,1000,1,1000
598,"Male",63,7,"North",1,2020,63,1,52101,33.6554950352447,1000,1,1000
599,"Female",60,11,"North",1,2020,60,1,80812,55.4904101175897,1000,1,1000
600,"Male",39,12,"West",1,2020,39,1,38500,56.1144006220591,1000,1,1000
601,"Male",27,5,"South",1,2020,27,0,30523,81.7015844574098,1000,1,1000
602,"Male",62,5,"North",1,2020,62,0,60814,29.2463514763722,1000,1,1000
603,"Male",45,1,"West",1,2020,45,0,70116,55.0538349003097,1000,1,1000
604,"Male",27,16,"East",1,2020,27,1,55448,65.9828970725906,1000,1,1000
605,"Male",22,2,"South",1,2020,22,1,14140,71.7699092180389,1000,1,1000
606,"Female",49,12,"East",1,2020,49,1,61259,28.9818851731563,1000,1,1000
607,"Male",38,18,"North",1,2020,38,1,50467,54.9392978316999,1000,1,1000
608,"Female",46,1,"South",1,2020,46,1,54591,32.9569899122679,1000,1,1000
609,"Female",51,6,"East",1,2020,51,0,38120,57.4647366420823,1000,1,1000
610,"Male",47,7,"South",1,2020,47,1,43451,54.3726140523463,1000,1,1000
611,"Female",49,14,"East",1,2020,49,1,38261,64.3746225729333,1000,1,1000
612,"Female",64,2,"West",1,2020,64,1,16737,58.7519302617821,1000,1,1000
613,"Male",38,6,"North",1,2020,38,1,46245,41.8267677275071,1000,1,1000
614,"Male",56,2,"South",1,2020,56,1,46714,53.8018801274814,1000,1,1000
615,"Female",54,7,"North",1,2020,54,1,40298,26.6495727331254,1000,1,1000
616,"Male",25,3,"North",1,2020,25,0,23451,67.5629445924317,1000,1,1000
617,"Male",51,16,"North",1,2020,51,1,52774,42.5512955451356,1000,1,1000
618,"Male",64,6,"North",1,2020,64,1,67233,54.5762340436531,1000,1,1000
619,"Female",25,7,"East",1,2020,25,0,75955,79.4163625475071,1000,1,1000
620,"Female",45,16,"East",1,2020,45,1,79353,48.2512411776647,1000,1,1000
621,"Male",36,1,"West",1,2020,36,1,64346,69.4587718985128,1000,1,1000
622,"Female",60,8,"North",1,2020,60,0,31841,66.9547783761462,1000,1,1000
623,"Male",42,0,"North",1,2020,42,1,54144,100,1000,1,1000
624,"Female",59,4,"South",1,2020,59,0,56787,56.1494937279917,1000,1,1000
625,"Female",35,6,"North",1,2020,35,0,71320,86.0708888513648,1000,1,1000
